Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR030994,2010-02-17 15:39:43,2014-05-26 10:55:51,17573639,1230154730,0,70,852,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030994/SRR030994.sralite.1,SRX013956,HUMgjnRAYPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,E32803D178ACC503EC8211D972D1E8D8,571AB3971479BB535A307718752D6D29
SRR030997,2010-02-17 15:40:04,2014-05-26 10:56:18,18515539,1296087730,0,70,909,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030997/SRR030997.sralite.1,SRX013957,HUMgjnRAQPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,77D56D9914A2FF72DB31742D8F0E18F4,B32782D50365177FDE5B4257162D9B66
SRR030998,2010-02-17 15:38:10,2014-05-26 10:55:44,16559002,1159130140,0,70,768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030998/SRR030998.sralite.1,SRX013957,HUMgjnRAQPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,BF11F99C5EA8E2954F1329CF276DECB1,06ECACF7AB586667F6FEFD5503B1B173
SRR030999,2010-02-17 15:38:07,2014-05-26 10:56:09,16908399,1183587930,0,70,787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030999/SRR030999.sralite.1,SRX013957,HUMgjnRAQPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,3D71FBACDA7728250DF735F8C6942299,33B8CF69D7C30638308D1B87CE85A1B8
SRR031002,2010-02-17 15:41:22,2014-05-26 10:56:00,16673925,1167174750,0,70,825,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031002/SRR031002.sralite.1,SRX013958,HUMgjnRAEPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,D834F00C34C866B71B7A0A12807C4F29,B60446F7CE13415D5176EF3BE5AF199D
SRR031003,2010-02-17 15:41:52,2014-05-26 10:56:08,17596282,1231739740,0,70,878,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031003/SRR031003.sralite.1,SRX013958,HUMgjnRAEPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,3AF885F2E52915CF7661151D6AB94712,3E73D32C3543450510B630685DCBF842
SRR031004,2010-02-17 15:39:44,2014-05-26 10:56:07,16934871,1185440970,0,70,832,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031004/SRR031004.sralite.1,SRX013958,HUMgjnRAEPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,6E6FF2D44C83B6EFC7003A1E4CD10A44,8B7FE8C3857701438D064622E03CFAB0
SRR031005,2010-02-17 15:43:24,2014-05-26 10:55:26,14936603,1045562210,0,70,714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031005/SRR031005.sralite.1,SRX013958,HUMgjnRAEPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,AE7416D08D0B2C053354341979DBB617,3FF4F37DE52AB352D2589F58B9EBA09C
SRR031006,2010-02-17 15:41:52,2014-05-26 10:56:16,16625449,1163781430,0,70,819,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031006/SRR031006.sralite.1,SRX013959,HUMgjnRAFPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,DCDD7F09EF54573826E9F17F9F0FC502,6F2C509C0FFAD5038D4A929498B64201
SRR031007,2010-02-17 15:41:10,2014-05-26 10:56:04,16747426,1172319820,0,70,829,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031007/SRR031007.sralite.1,SRX013959,HUMgjnRAFPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,92D341F61D4010A0C381625094722153,B19FD0FD76BB659E3AA06EAC502E290C
SRR031008,2010-02-17 15:43:21,2014-05-26 10:56:05,16809479,1176663530,0,70,838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031008/SRR031008.sralite.1,SRX013959,HUMgjnRAFPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,782604EC4215B0F601B0D23DF8981177,8A7B5BB0DDA215AB58F8557127F5B554
SRR031009,2010-02-17 15:44:26,2014-05-26 10:55:48,14728046,1030963220,0,70,707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031009/SRR031009.sralite.1,SRX013959,HUMgjnRAFPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,D577EFB619C30A9FAADF645939BB3291,C8A167BE47EB5ABBCFFA2D13880C6785
SRR031010,2010-02-17 15:45:12,2014-05-26 10:56:13,17747233,1242306310,0,70,869,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031010/SRR031010.sralite.1,SRX013960,HUMgjnRBAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,ECE6C8182CBE34B669D8BAB7E6143AD4,890F96A524A7F9F899B2C5C2996D0481
SRR031011,2010-02-17 15:44:52,2014-05-26 10:56:50,17612348,1232864360,0,70,860,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031011/SRR031011.sralite.1,SRX013960,HUMgjnRBAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F365D9A1F63018A388838C042DF78D5E,92248D8FD9BA54D9125C0A061E46F64F
SRR031012,2010-02-17 15:43:44,2014-05-26 10:56:45,15516771,1086173970,0,70,756,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031012/SRR031012.sralite.1,SRX013960,HUMgjnRBAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,9BE2CA2C6B98F8D3BB364820536D8D8F,E59085DB52E7443D9374CB106F22F83F
SRR031013,2010-02-17 15:42:44,2014-05-26 10:56:49,16114226,1127995820,0,70,806,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031013/SRR031013.sralite.1,SRX013960,HUMgjnRBAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,D8018D0EC6DF63EEF4776BEFF47908B3,B096B9DF423C8D4B087A6CF3FA311F5A
SRR030976,2010-02-17 15:34:27,2014-05-26 10:55:05,17029093,1192036510,0,70,851,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030976/SRR030976.sralite.1,SRX013951,HUMgjnRAIPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,50D15191BB50D08DB445E8815CBC6B4B,6516747B82D60BFAA80E7D072ADC54A9
SRR030977,2010-02-17 15:34:50,2014-05-26 10:55:46,17014112,1190987840,0,70,854,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030977/SRR030977.sralite.1,SRX013951,HUMgjnRAIPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,7140CE599154208BC9B35F5472535A01,A06FFBF1541D9FC89DECC2A1B04BE313
SRR030978,2010-02-17 15:32:34,2014-05-26 10:54:50,15344101,1074087070,0,70,756,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030978/SRR030978.sralite.1,SRX013951,HUMgjnRAIPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,42CF7AFDD92167085E107A386EC95F3D,0D6DF8D4499854243F9CEE99536DEE7D
SRR030979,2010-02-17 15:35:40,2014-05-26 10:54:42,16339018,1143731260,0,70,754,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030979/SRR030979.sralite.1,SRX013952,HUMgjnRAVPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,3EF2D3B7A26672DF1C6F15BEA842EBA0,5F43E77959B4BC839073C1C39BBE7A4F
SRR030980,2010-02-17 15:38:52,2014-05-26 10:54:57,16675259,1167268130,0,70,767,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030980/SRR030980.sralite.1,SRX013952,HUMgjnRAVPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,5A2A9488ACB16980BDB01AD88B20A7FA,CE05CEFFF5A9A7230B2B77D9A97C3FC2
SRR030981,2010-02-17 15:34:43,2014-05-26 10:55:05,17641845,1234929150,0,70,808,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030981/SRR030981.sralite.1,SRX013952,HUMgjnRAVPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,903334F2D6200F9E69DC41BBB7A847D4,376FAC60B9446A6481F0B3953726990B
SRR030982,2010-02-17 15:36:18,2014-05-26 10:54:39,16094513,1126615910,0,70,803,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030982/SRR030982.sralite.1,SRX013952,HUMgjnRAVPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,6F8BDF614D0B057D05FA82F7D251D573,D4982E8888E68F5648310A76042A4055
SRR030983,2010-02-17 15:36:23,2014-05-26 10:55:09,17004016,1190281120,0,70,836,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030983/SRR030983.sralite.1,SRX013953,HUMgjnRBDPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,0841533182CAF1191F1E9300F1FE99FB,D8CE3009E9A64887278B967F70755BFE
SRR030984,2010-02-17 15:37:20,2014-05-26 10:55:26,18247998,1277359860,0,70,914,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030984/SRR030984.sralite.1,SRX013953,HUMgjnRBDPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,75DABD343003A88A3A69F8F84A131C28,79F71F377877E9C67F9815089812F069
SRR030985,2010-02-17 15:35:02,2014-05-26 10:54:58,17741940,1241935800,0,70,878,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030985/SRR030985.sralite.1,SRX013953,HUMgjnRBDPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,2A63D5D75C2060981B7817BEDF6EE073,26072763C82D8217E22C1A0BA4945785
SRR030986,2010-02-17 15:35:35,2014-05-26 10:55:57,18784013,1314880910,0,70,903,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030986/SRR030986.sralite.1,SRX013953,HUMgjnRBDPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,5791740F57DBFBFD93DF8A5001524724,C08C577864216C9DA49694B9F0B59EA0
SRR030987,2010-02-17 15:38:11,2014-05-26 10:56:06,19025123,1331758610,0,70,930,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030987/SRR030987.sralite.1,SRX013954,HUMgjnRARPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F3D657D198B5D8C95AA714F0108FFD6A,33771E091A6E704951F6C52C92FA3325
SRR030990,2010-02-17 15:40:27,2014-05-26 10:55:48,17221346,1205494220,0,70,832,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030990/SRR030990.sralite.1,SRX013955,HUMgjnRABPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,7027EC2B6394381C4CB2704B9A899C80,249C49C2BC364CE6C50938EDFA3682AE
SRR030961,2010-02-17 15:29:19,2014-05-26 10:53:48,17770430,1243930100,0,70,874,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030961/SRR030961.sralite.1,SRX013946,HUMgjnRAGPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,E8A5EA8FFAD2D46E94E7188C90146EE3,F3DE71068274775101E1A61ABCD9BC38
SRR030962,2010-02-17 15:31:06,2014-05-26 10:53:20,15945045,1116153150,0,70,781,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030962/SRR030962.sralite.1,SRX013946,HUMgjnRAGPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F3A68126134D1B547D4CCC2A72C10A22,EAAF1D9575E189F934AFB96C8723CBB8
SRR030963,2010-02-17 15:33:04,2014-05-26 10:54:11,16685294,1167970580,0,70,812,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030963/SRR030963.sralite.1,SRX013946,HUMgjnRAGPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,CB0BE3CEEB5235F972745A3D772B9747,799EC51E2E107661A826D48CEA039AFB
SRR030964,2010-02-17 15:30:01,2014-05-26 10:53:44,17351118,1214578260,0,70,842,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030964/SRR030964.sralite.1,SRX013946,HUMgjnRAGPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,A7CC06B8D20EC3B23A02D8FB7C329316,3C45308488945158C66AEA93C6FE523E
SRR030965,2010-02-17 15:30:50,2014-05-26 10:53:24,12683341,887833870,0,70,602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030965/SRR030965.sralite.1,SRX013947,HUMgjnRAJPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,3E401015355374046F8CBA05BB3D435C,706F676A2815A9DEAD1B32D1ED387F49
SRR030970,2010-02-17 15:33:18,2014-05-26 10:54:53,17409607,1218672490,0,70,841,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030970/SRR030970.sralite.1,SRX013948,HUMgjnRADPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,DE4EF9562F6199728839073F7D0F1420,8CD5E9DB1BC1DD81B334F10591F19C90
SRR030971,2010-02-17 15:32:48,2014-05-26 10:54:41,15069523,1054866610,0,70,721,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030971/SRR030971.sralite.1,SRX013949,HUMgjnRACPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,C1670D0E25095A05B77B80BEF46DE0E9,3CBF349550FAD8518148FED345067777
SRR030972,2010-02-17 15:29:08,2014-05-26 10:52:23,3353869,234770830,0,70,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030972/SRR030972.sralite.1,SRX013950,HUMgjnRATPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,44D292DEC5A33237B36F737BB2C9C7D7,66418FA6A1A9C8E69859F2AD76B1AB0D
SRR030953,2010-02-17 15:28:03,2014-05-26 10:49:32,9041069,632874830,0,70,373,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030953/SRR030953.sralite.1,SRX013941,HUMgjnRAFDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,854520CF66F09E2C43B178DB95903ED4,222B62CAB6075AEDA4D626B095D80968
SRR030954,2010-02-17 15:28:10,2014-05-26 10:49:27,9503969,665277830,0,70,411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030954/SRR030954.sralite.1,SRX013942,HUMgjnRACDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,1D6125A812AAB03BF0D7B867C9081D6D,50574B8B50FDDF9719170C964F6C97DE
SRR030955,2010-02-17 15:27:57,2014-05-26 10:49:23,8123297,568630790,0,70,338,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030955/SRR030955.sralite.1,SRX013943,HUMgjnRAGDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,1FD6D2AF811E295A3AC4469EEFA4BDF9,2D739499B1EDFA5D33C731C71DDA5B09
SRR030956,2010-02-17 15:30:19,2014-05-26 10:50:47,15297936,1070855520,0,70,763,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030956/SRR030956.sralite.1,SRX013944,HUMgjnRAMPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,7BCC6E4DABEFB2FBEBECFE67175866BE,17BF56309F7F1F851E9898D46462AF90
SRR030957,2010-02-17 15:26:04,2014-05-26 10:48:15,1966824,137677680,0,70,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030957/SRR030957.sralite.1,SRX013945,HUMgjnRASPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,C86596594AB7AEDC2053AA955DB04B57,472D5A20741440A15E2760AD66382AF6
SRR030988,2010-02-17 15:36:17,2014-05-26 10:55:46,17505435,1225380450,0,70,852,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030988/SRR030988.sralite.1,SRX013942,HUMgjnRACDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,C4335442F6B4258BD3AEBAAC52C728D1,BBD9376AB1164A26195103846B0FBF0A
